ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total
C5101,Africa,Zimbabwe,Alimento infantil,Online,Critica,2021-12-11,1970-01-01 00:00:00,2021-12-12,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1501,Africa,Turkey,Bebida,Offline,Alta,2021-11-15,1970-01-01 00:00:00,2021-11-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8926,Europa,Portugal,Bebida,Online,Media,2022-04-27,1970-01-01 00:00:00,2022-05-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4565,Centroamerica y Caribe,Costa Rica,Domestico,Online,Media,2022-05-11,1970-01-01 00:00:00,2022-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6809,Norteamerica,Canada,Material de oficina,Online,Media,2021-06-23,1970-01-01 00:00:00,2021-07-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7751,Centroamerica y Caribe,Trinidad and Tobago,Domestico,Online,Media,2020-12-25,1970-01-01 00:00:00,2021-02-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4689,Africa,Iran,Carnicos,Online,Baja,2022-08-07,1970-01-01 00:00:00,2022-08-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4624,Africa,Burundi,Material de oficina,Online,Baja,2021-04-16,1970-01-01 00:00:00,2021-05-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1759,Africa,Cameroon,Cosmeticos,Offline,Alta,2021-01-03,1970-01-01 00:00:00,2021-01-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9002,Asia,Maldives,Cosmeticos,Offline,Baja,2021-10-24,1970-01-01 00:00:00,2021-11-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8461,Centroamerica y Caribe,Nicaragua,Cereales,Offline,Critica,2021-04-25,1970-01-01 00:00:00,2021-06-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9950,Europa,Ukraine,Alimento infantil,Offline,Alta,2021-10-22,1970-01-01 00:00:00,2021-11-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1485,Africa,Madagascar,Cuidado personal,Online,Critica,2020-04-09,1970-01-01 00:00:00,2020-05-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7785,Australia y Oceania,Australia,Ropa,Online,Media,2021-03-27,1970-01-01 00:00:00,2021-05-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4773,Africa,Somalia,Bebida,Online,Media,2021-01-22,1970-01-01 00:00:00,2021-01-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5073,Europa,San Marino,Snacks,Offline,Alta,2020-10-13,1970-01-01 00:00:00,2020-10-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8516,Africa,Turkey,Snacks,Offline,Critica,2021-11-10,1970-01-01 00:00:00,2021-11-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6632,Centroamerica y Caribe,Grenada,Carnicos,Online,Alta,2021-11-04,1970-01-01 00:00:00,2021-12-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5156,Europa,Lithuania,Cereales,Offline,Baja,2021-07-25,1970-01-01 00:00:00,2021-08-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1526,Australia y Oceania,Papua New Guinea,Bebida,Online,Alta,2020-10-23,1970-01-01 00:00:00,2020-11-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7384,Europa,Serbia,Cereales,Online,Alta,2022-08-23,1970-01-01 00:00:00,2022-09-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8074,Europa,Ukraine,Snacks,Offline,Media,2020-07-05,1970-01-01 00:00:00,2020-07-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3142,Norteamerica,Greenland,Bebida,Offline,Critica,2022-07-24,1970-01-01 00:00:00,2022-08-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1840,Europa,Lithuania,Domestico,Offline,Baja,2021-08-15,1970-01-01 00:00:00,2021-09-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9621,Africa,South Sudan,Cuidado personal,Offline,Baja,2022-05-10,1970-01-01 00:00:00,2022-06-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5642,Asia,Maldives,Ropa,Online,Critica,2022-09-07,1970-01-01 00:00:00,2022-10-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1262,Asia,Kazakhstan,Domestico,Offline,Media,2020-12-03,1970-01-01 00:00:00,2021-01-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8546,Africa,Kuwait,Cosmeticos,Online,Baja,2020-02-02,1970-01-01 00:00:00,2020-02-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8758,Africa,Rwanda,Cuidado personal,Offline,Alta,2020-09-23,1970-01-01 00:00:00,2020-10-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1868,Africa,Cameroon,Cuidado personal,Offline,Critica,2022-05-18,1970-01-01 00:00:00,2022-06-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2048,Europa,Czech Republic,Carnicos,Offline,Critica,2022-02-06,1970-01-01 00:00:00,2022-03-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6174,Africa,Equatorial Guinea,Domestico,Offline,Critica,2021-08-28,1970-01-01 00:00:00,2021-10-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7325,Africa,Liberia,Frutas,Online,Critica,2020-05-09,1970-01-01 00:00:00,2020-06-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8282,Africa,The Gambia,Cuidado personal,Online,Alta,2022-03-08,1970-01-01 00:00:00,2022-04-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8030,Africa,Liberia,Cuidado personal,Online,Media,2020-02-08,1970-01-01 00:00:00,2020-03-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6257,Europa,Monaco,Material de oficina,Offline,Media,2020-05-07,1970-01-01 00:00:00,2020-06-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7855,Asia,Thailand,Snacks,Offline,Alta,2020-12-17,1970-01-01 00:00:00,2020-12-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9416,Africa,Cape Verde,Bebida,Offline,Critica,2021-11-01,1970-01-01 00:00:00,2021-12-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3740,Africa,Rwanda,Frutas,Offline,Media,2020-05-22,1970-01-01 00:00:00,2020-07-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2326,Africa,Chad,Cuidado personal,Offline,Media,2021-08-10,1970-01-01 00:00:00,2021-09-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3878,Africa,Turkey,Cuidado personal,Online,Baja,2022-04-15,1970-01-01 00:00:00,2022-05-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7802,Africa,Tanzania,Ropa,Online,Critica,2021-01-23,1970-01-01 00:00:00,2021-02-17,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9709,Africa,Togo,Cuidado personal,Online,Media,2022-09-08,1970-01-01 00:00:00,2022-10-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5911,Australia y Oceania,Marshall Islands,Carnicos,Offline,Alta,2022-04-23,1970-01-01 00:00:00,2022-06-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6925,Centroamerica y Caribe,Cuba,Domestico,Online,Baja,2021-03-14,1970-01-01 00:00:00,2021-03-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5970,Africa,Guinea-Bissau,Material de oficina,Online,Baja,2022-06-16,1970-01-01 00:00:00,2022-07-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1468,Europa,Georgia,Bebida,Online,Alta,2021-01-03,1970-01-01 00:00:00,2021-01-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1545,Centroamerica y Caribe,The Bahamas,Frutas,Offline,Alta,2022-03-09,1970-01-01 00:00:00,2022-03-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1529,Europa,Ukraine,Frutas,Offline,Critica,2020-04-16,1970-01-01 00:00:00,2020-05-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6452,Africa,Djibouti,Cereales,Online,Critica,2020-01-13,1970-01-01 00:00:00,2020-02-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8549,Centroamerica y Caribe,Honduras,Material de oficina,Offline,Critica,2020-10-20,1970-01-01 00:00:00,2020-11-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9758,Australia y Oceania,Palau,Cereales,Online,Critica,2020-12-19,1970-01-01 00:00:00,2021-01-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8219,Europa,Portugal,Domestico,Offline,Baja,2022-02-25,1970-01-01 00:00:00,2022-03-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2778,Africa,Iraq,Alimento infantil,Offline,Baja,2022-02-05,1970-01-01 00:00:00,2022-03-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6482,Asia,Philippines,Verduras,Offline,Baja,2021-10-21,1970-01-01 00:00:00,2021-11-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6081,Centroamerica y Caribe,Barbados,Frutas,Offline,Critica,2021-03-31,1970-01-01 00:00:00,2021-04-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2528,Africa,Mozambique,Cereales,Online,Baja,2020-10-19,1970-01-01 00:00:00,2020-11-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6481,Europa,Vatican City,Frutas,Online,Alta,2022-09-01,1970-01-01 00:00:00,2022-09-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6800,Africa,Kuwait,Snacks,Offline,Alta,2020-11-20,1970-01-01 00:00:00,2020-12-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2046,Africa,Gabon,Alimento infantil,Offline,Critica,2022-10-03,1970-01-01 00:00:00,2022-10-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4987,Asia,Brunei,Ropa,Online,Media,2021-09-05,1970-01-01 00:00:00,2021-10-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2092,Africa,Iran,Frutas,Online,Alta,2021-06-22,1970-01-01 00:00:00,2021-06-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3033,Europa,Czech Republic,Cosmeticos,Offline,Critica,2020-08-22,1970-01-01 00:00:00,2020-09-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9185,Australia y Oceania,Nauru,Carnicos,Offline,Alta,2022-05-14,1970-01-01 00:00:00,2022-06-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9127,Europa,Monaco,Snacks,Online,Baja,2021-09-01,1970-01-01 00:00:00,2021-09-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1141,Europa,Vatican City,Cereales,Offline,Baja,2021-02-09,1970-01-01 00:00:00,2021-03-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6712,Africa,Swaziland,Cuidado personal,Online,Baja,2020-10-18,1970-01-01 00:00:00,2020-11-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3027,Centroamerica y Caribe,Barbados,Alimento infantil,Online,Media,2022-09-02,1970-01-01 00:00:00,2022-10-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8479,Europa,Slovakia,Cuidado personal,Online,Media,2020-06-29,1970-01-01 00:00:00,2020-07-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6160,Australia y Oceania,Tuvalu,Alimento infantil,Online,Alta,2021-04-20,1970-01-01 00:00:00,2021-06-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2369,Europa,Austria,Frutas,Offline,Media,2021-02-01,1970-01-01 00:00:00,2021-02-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4106,Australia y Oceania,Tonga,Domestico,Online,Alta,2020-07-16,1970-01-01 00:00:00,2020-08-15,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5574,Centroamerica y Caribe,Dominica,Frutas,Online,Baja,2020-10-01,1970-01-01 00:00:00,2020-10-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1680,Australia y Oceania,Samoa,Cosmeticos,Offline,Alta,2021-10-13,1970-01-01 00:00:00,2021-10-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1535,Australia y Oceania,Kiribati,Verduras,Offline,Alta,2021-03-30,1970-01-01 00:00:00,2021-04-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5951,Centroamerica y Caribe,Panama,Ropa,Offline,Baja,2021-06-05,1970-01-01 00:00:00,2021-07-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2944,Asia,Uzbekistan,Alimento infantil,Online,Baja,2022-03-04,1970-01-01 00:00:00,2022-04-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8233,Africa,Swaziland,Alimento infantil,Online,Critica,2022-04-16,1970-01-01 00:00:00,2022-05-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6742,Africa,Saudi Arabia,Frutas,Online,Alta,2020-12-31,1970-01-01 00:00:00,2021-02-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2094,Africa,Zambia,Material de oficina,Offline,Alta,2022-03-15,1970-01-01 00:00:00,2022-04-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3120,Norteamerica,Greenland,Alimento infantil,Online,Alta,2021-08-17,1970-01-01 00:00:00,2021-09-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1350,Asia,Turkmenistan,Carnicos,Offline,Baja,2022-07-21,1970-01-01 00:00:00,2022-07-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2520,Centroamerica y Caribe,El Salvador,Alimento infantil,Offline,Media,2020-02-01,1970-01-01 00:00:00,2020-03-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4067,Africa,Pakistan,Alimento infantil,Offline,Alta,2022-08-06,1970-01-01 00:00:00,2022-08-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8633,Africa,Libya,Cuidado personal,Offline,Media,2021-09-15,1970-01-01 00:00:00,2021-10-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1561,Asia,Taiwan,Bebida,Offline,Critica,2022-04-20,1970-01-01 00:00:00,2022-05-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9400,Europa,Macedonia,Bebida,Offline,Baja,2021-02-03,1970-01-01 00:00:00,2021-03-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5400,Australia y Oceania,Solomon Islands,Domestico,Offline,Alta,2022-05-07,1970-01-01 00:00:00,2022-05-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4014,Norteamerica,Mexico,Bebida,Offline,Media,2022-02-22,1970-01-01 00:00:00,2022-02-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2399,Africa,Somalia,Cuidado personal,Offline,Alta,2021-04-08,1970-01-01 00:00:00,2021-04-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2915,Asia,Taiwan,Frutas,Online,Media,2020-11-23,1970-01-01 00:00:00,2021-01-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8625,Centroamerica y Caribe,Cuba,Domestico,Online,Critica,2021-03-07,1970-01-01 00:00:00,2021-04-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9795,Australia y Oceania,Federated States of Micronesia,Frutas,Offline,Critica,2022-09-03,1970-01-01 00:00:00,2022-10-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6394,Australia y Oceania,Australia,Domestico,Offline,Alta,2022-01-17,1970-01-01 00:00:00,2022-02-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3595,Asia,Myanmar,Cereales,Offline,Alta,2022-01-31,1970-01-01 00:00:00,2022-03-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7273,Europa,Montenegro,Cereales,Online,Baja,2021-09-09,1970-01-01 00:00:00,2021-10-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1507,Africa,Nigeria,Ropa,Offline,Media,2020-03-02,1970-01-01 00:00:00,2020-03-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7078,Centroamerica y Caribe,The Bahamas,Verduras,Online,Alta,2021-07-04,1970-01-01 00:00:00,2021-08-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4972,Africa,Ethiopia,Snacks,Offline,Alta,2021-07-13,1970-01-01 00:00:00,2021-08-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3876,Australia y Oceania,Nauru,Verduras,Offline,Alta,2020-09-30,1970-01-01 00:00:00,2020-10-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8681,Centroamerica y Caribe,Haiti,Domestico,Online,Baja,2020-01-27,1970-01-01 00:00:00,2020-02-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6982,Centroamerica y Caribe,Antigua and Barbuda,Snacks,Online,Alta,2022-03-29,1970-01-01 00:00:00,2022-04-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9576,Europa,Slovenia,Carnicos,Online,Baja,2021-10-29,1970-01-01 00:00:00,2021-11-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9964,Norteamerica,Greenland,Material de oficina,Online,Baja,2020-12-12,1970-01-01 00:00:00,2021-01-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6849,Africa,Burundi,Cosmeticos,Offline,Critica,2022-02-13,1970-01-01 00:00:00,2022-02-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8637,Europa,Czech Republic,Material de oficina,Offline,Alta,2021-02-14,1970-01-01 00:00:00,2021-03-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1940,Africa,Equatorial Guinea,Material de oficina,Offline,Media,2022-09-15,1970-01-01 00:00:00,2022-10-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1069,Centroamerica y Caribe,Dominican Republic,Ropa,Offline,Alta,2022-01-07,1970-01-01 00:00:00,2022-02-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7541,Europa,Poland,Cuidado personal,Online,Critica,2020-04-30,1970-01-01 00:00:00,2020-05-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5575,Europa,Albania,Frutas,Offline,Critica,2020-09-27,1970-01-01 00:00:00,2020-11-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2593,Africa,Sudan,Snacks,Offline,Baja,2021-01-13,1970-01-01 00:00:00,2021-02-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6722,Norteamerica,Canada,Carnicos,Online,Baja,2020-10-31,1970-01-01 00:00:00,2020-12-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4289,Europa,Czech Republic,Cereales,Online,Baja,2020-02-24,1970-01-01 00:00:00,2020-03-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9326,Africa,Madagascar,Domestico,Offline,Critica,2020-10-30,1970-01-01 00:00:00,2020-11-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5069,Europa,Estonia,Bebida,Online,Alta,2022-04-10,1970-01-01 00:00:00,2022-04-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2454,Africa,Ethiopia,Ropa,Online,Media,2022-11-04,1970-01-01 00:00:00,2022-11-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8624,Africa,Republic of the Congo,Snacks,Online,Media,2021-04-22,1970-01-01 00:00:00,2021-05-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4422,Europa,Croatia,Domestico,Offline,Critica,2021-02-13,1970-01-01 00:00:00,2021-03-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2897,Europa,Switzerland,Bebida,Offline,Alta,2020-06-05,1970-01-01 00:00:00,2020-06-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8797,Africa,Angola,Bebida,Offline,Critica,2022-01-23,1970-01-01 00:00:00,2022-02-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5078,Asia,Cambodia,Cereales,Offline,Alta,2020-09-04,1970-01-01 00:00:00,2020-09-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2395,Africa,Pakistan,Domestico,Offline,Critica,2021-05-06,1970-01-01 00:00:00,2021-05-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7609,Africa,Malawi,Alimento infantil,Online,Baja,2020-12-13,1970-01-01 00:00:00,2021-01-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1282,Africa,Botswana,Cereales,Offline,Baja,2021-01-29,1970-01-01 00:00:00,2021-03-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5181,Centroamerica y Caribe,Saint Vincent and the Grenadines,Alimento infantil,Online,Critica,2020-11-08,1970-01-01 00:00:00,2020-11-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5775,Australia y Oceania,Kiribati,Snacks,Online,Alta,2021-03-26,1970-01-01 00:00:00,2021-04-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3736,Centroamerica y Caribe,Honduras,Material de oficina,Offline,Baja,2020-09-18,1970-01-01 00:00:00,2020-10-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
